ぴぽにあ,1289,1289,2000,名詞,固有名詞,人名,一般,*,*,ぴぽにあ,ピポニア,ピポニア
ぎる,1288,1288,5000,名詞,固有名詞,一般,*,*,*,ぎる,ギル,ギル
キイロい,19,19,4693,形容詞,自立,*,*,形容詞・アウオ段,基本形,キイロい,キイロイ,キイロイ
すが,1290,1290,5000,名詞,固有名詞,人名,姓,*,*,すが,スガ,スガ
よしひで,1291,1291,3000,名詞,固有名詞,人名,名,*,*,よしひで,ヨシヒデ,ヨシヒデ
ぷらてぃぱす,1288,1288,3000,名詞,固有名詞,一般,*,*,*,ぷらてぃぱす,プラティパス,プラティパス
みやざわ,1290,1290,3000,名詞,固有名詞,人名,姓,*,*,みやざわ,ミヤザワ,ミヤザワ
よっしぃ,1289,1289,3000,名詞,固有名詞,人名,一般,*,*,よっしぃ,ヨッシィ,ヨッシィ
あーりん,1289,1289,3000,名詞,固有名詞,人名,一般,*,*,あーりん,アーリン,アーリン
ひたらぎ,1290,1290,3000,名詞,固有名詞,人名,姓,*,*,ひたらぎ,ヒタラギ,ヒタラギ
スドウ,1290,1290,4000,名詞,固有名詞,人名,姓,*,*,スドウ,スドウ,スドウ
あーちすと,1285,1285,3000,名詞,一般,*,*,*,*,あーちすと,アーチスト,アーチスト
ッピ,288,288,5768,助詞,終助詞,*,*,*,*,ッピ,ッピ,ッピ
ひゃまだ,1289,1289,2000,名詞,固有名詞,人名,一般,*,*,ひゃまだ,ヒャマダ,ヒャマダ
むーた,1289,1289,2000,名詞,固有名詞,人名,一般,*,*,むーた,ムータ,ムータ
マエムラ,1290,1290,3000,名詞,固有名詞,人名,姓,*,*,マエムラ,マエムラ,マエムラ
コー,1289,1289,5000,名詞,固有名詞,人名,一般,*,*,コー,コー,コー
しょこたん,1289,1289,3000,名詞,固有名詞,人名,一般,*,*,しょこたん,ショコタン,ショコタン
すくえあ,1292,1292,3000,名詞,固有名詞,組織,*,*,*,すくえあ,スクエア,スクエア
むつざわ,1290,1290,3000,名詞,固有名詞,人名,姓,*,*,むつざわ,ムツザワ,ムツザワ
ふぁん,1285,1285,4000,名詞,一般,*,*,*,*,ふぁん,ファン,ファン
やまざき,1290,1290,3000,名詞,固有名詞,人名,姓,*,*,やまざき,ヤマザキ,ヤマザキ
えとう,1290,1290,4000,名詞,固有名詞,人名,姓,*,*,えとう,エトウ,エトウ
かっ,1291,1291,5000,名詞,固有名詞,人名,名,*,*,かっ,カッ,カッ
ぷー,1291,1291,5000,名詞,固有名詞,人名,名,*,*,ぷー,プー,プー
みぃ,1291,1291,5000,名詞,固有名詞,人名,名,*,*,みぃ,ミィ,ミィ
ふちゅう,1293,1293,3000,名詞,固有名詞,地域,一般,*,*,ふちゅう,フチュウ,フチュウ
あおやぎ,1293,1293,3000,名詞,固有名詞,地域,一般,*,*,あおやぎ,アオヤギ,アオヤギ
まや,1291,1291,5000,名詞,固有名詞,人名,名,*,*,まや,マヤ,マヤ
あいみ,1291,1291,4000,名詞,固有名詞,人名,名,*,*,あいみ,アイミ,アイミ
ちゅいてこい,1285,1285,3000,名詞,一般,*,*,*,*,ちゅいてこい,チュイテコイ,チュイテコイ
